1568618852644458496,0,0,2022-09-10T15:14:12Z
1568618820201234432,0,0,2022-09-10T15:14:04Z
1568617896066314242,0,0,2022-09-10T15:10:24Z
1568617794475888642,0,0,2022-09-10T15:10:00Z
1568617399800451072,1,8,2022-09-10T15:08:26Z
1568617241335271425,0,0,2022-09-10T15:07:48Z
1568617069499006981,0,2,2022-09-10T15:07:07Z
1568616813872676864,1,7,2022-09-10T15:06:06Z
1568616598788870150,6,50,2022-09-10T15:05:15Z
1568616412218011648,0,1,2022-09-10T15:04:30Z
1568616324234100737,0,1,2022-09-10T15:04:09Z
1568616087268253698,0,0,2022-09-10T15:03:13Z
1568616086651691008,0,1,2022-09-10T15:03:13Z
1568616079806631937,0,0,2022-09-10T15:03:11Z
1568615891008647170,0,0,2022-09-10T15:02:26Z
1568615607867965442,0,1,2022-09-10T15:01:19Z
1568615604441223168,0,1,2022-09-10T15:01:18Z
1568615558865719298,0,1,2022-09-10T15:01:07Z
1568615440607318017,0,1,2022-09-10T15:00:39Z
1568615412899713024,0,1,2022-09-10T15:00:32Z
1568615194636476417,0,1,2022-09-10T14:59:40Z
1568614737448927237,0,0,2022-09-10T14:57:51Z
1568614652233322498,0,7,2022-09-10T14:57:31Z
1568614395911045122,0,0,2022-09-10T14:56:30Z
1568614320094990346,0,2,2022-09-10T14:56:12Z
1568614147042193410,0,1,2022-09-10T14:55:30Z
1568614105774186500,0,0,2022-09-10T14:55:20Z
1568614102649524227,0,0,2022-09-10T14:55:20Z
1568614099126308867,2,11,2022-09-10T14:55:19Z
1568613996416081923,0,0,2022-09-10T14:54:54Z
1568613736230912003,0,1,2022-09-10T14:53:52Z
1568613497310965760,0,2,2022-09-10T14:52:55Z
1568613178610974720,0,0,2022-09-10T14:51:39Z
1568612589076086784,0,2,2022-09-10T14:49:19Z
1568612445358379009,0,0,2022-09-10T14:48:45Z
1568612408129912833,1,1,2022-09-10T14:48:36Z
1568612145574694914,0,2,2022-09-10T14:47:33Z
1568612134765973505,0,0,2022-09-10T14:47:30Z
1568611985465524228,0,0,2022-09-10T14:46:55Z
1568611940502487040,0,0,2022-09-10T14:46:44Z
1568611335662878720,0,0,2022-09-10T14:44:20Z
1568611112442298371,0,1,2022-09-10T14:43:27Z
1568610790483042305,1,0,2022-09-10T14:42:10Z
1568610712196624385,0,0,2022-09-10T14:41:51Z
1568610710996897796,0,0,2022-09-10T14:41:51Z
1568610581141241856,0,5,2022-09-10T14:41:20Z
1568610544441245699,0,0,2022-09-10T14:41:11Z
1568610536203616256,0,0,2022-09-10T14:41:09Z
1568610469006516225,0,2,2022-09-10T14:40:53Z
1568610419199324161,0,2,2022-09-10T14:40:41Z
1568610358067187713,0,0,2022-09-10T14:40:27Z
1568609550412165120,0,0,2022-09-10T14:37:14Z
1568608942997241858,0,0,2022-09-10T14:34:50Z
1568608838924013568,0,0,2022-09-10T14:34:25Z
1568608570589220864,0,1,2022-09-10T14:33:21Z
1568608560921329669,0,3,2022-09-10T14:33:18Z
1568608012687888386,0,1,2022-09-10T14:31:08Z
1568607541910994950,0,0,2022-09-10T14:29:15Z
1568607396733550592,0,0,2022-09-10T14:28:41Z
1568607177006321665,0,2,2022-09-10T14:27:48Z
1568606713816793090,0,0,2022-09-10T14:25:58Z
1568606704543334402,0,6,2022-09-10T14:25:56Z
1568606630732001284,0,0,2022-09-10T14:25:38Z
1568606145320812544,0,1,2022-09-10T14:23:42Z
1568605986671435778,0,0,2022-09-10T14:23:05Z
1568605703652388866,0,1,2022-09-10T14:21:57Z
1568605384956588032,0,1,2022-09-10T14:20:41Z
1568605271861395458,0,0,2022-09-10T14:20:14Z
1568605160926236674,0,0,2022-09-10T14:19:48Z
1568604793693929478,0,0,2022-09-10T14:18:20Z
1568604459340808195,0,0,2022-09-10T14:17:01Z
1568604276385107968,0,0,2022-09-10T14:16:17Z
1568604077172441088,0,1,2022-09-10T14:15:29Z
1568603864164888576,0,0,2022-09-10T14:14:39Z
1568603716932218881,0,0,2022-09-10T14:14:04Z
1568603219076472832,2,9,2022-09-10T14:12:05Z
1568603192627429384,0,1,2022-09-10T14:11:59Z
1568603074893160456,0,2,2022-09-10T14:11:30Z
1568603048943169536,0,0,2022-09-10T14:11:24Z
1568602919729070080,0,1,2022-09-10T14:10:53Z
1568602847801122817,0,1,2022-09-10T14:10:36Z
1568602623376498688,0,1,2022-09-10T14:09:43Z
1568602063927640066,0,1,2022-09-10T14:07:29Z
1568602008814485504,0,2,2022-09-10T14:07:16Z
1568602003474972674,0,0,2022-09-10T14:07:15Z
1568601892942450689,2,4,2022-09-10T14:06:49Z
1568601600503214083,0,1,2022-09-10T14:05:39Z
1568600838989565953,1,2,2022-09-10T14:02:37Z
1568600620751532032,0,0,2022-09-10T14:01:45Z
1568600443936460800,3,54,2022-09-10T14:01:03Z
1568599431397654529,0,0,2022-09-10T13:57:02Z
1568599242721349632,0,1,2022-09-10T13:56:17Z
1568598822485377030,0,0,2022-09-10T13:54:37Z
1568598225279385600,0,5,2022-09-10T13:52:14Z
1568597574726332424,0,0,2022-09-10T13:49:39Z
1568597478005678081,0,2,2022-09-10T13:49:16Z
